id_doc,type_of_document,states,sub_domain,domain,regulation_tariff,title,order_date,notification_date,comment_date,comments_given_on
7688,GNO,CERC,"OTH,TR","Transmission, Others",ORD,"CERC Order on (Determination of Point of Connection (PoC) rates and transmission losses for the period of January to March, 2019 in accordance with Regulation 17(2) of Central Electricity Regulatory Commission (Sharing of Inter State Transmission Charges and Losses) Regulations, 2010 and amendments thereto), 2019",06/02/2019,0000-00-00,0000-00-00,0000-00-00
7689,Jud-Ord,CERC,"TD,TR","Transmission, Tariff",ORD,"CERC Order on (Approval under Regulation 86 of Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 and Central Electricity Regulatory  Commission (Terms and Conditions of Tariff) Regulations 2014 for determination  of transmission tariff from COD to 31.3.2019 for Asset-I: Combined Assets (a)  One circuit of 400 kV D/C Dehradun – Bagpat line alongwith associated bays at  both ends. Part of second circuit of 400 kV D/C Dehradun – Bagpat T/L as 400  kV S/C Roorkee – Dehradun line from Dehradun end and partly as 400 kV S/C  Saharanpur – Bagpat line from Bagpat end using part of one circuit of 400 kV  D/C Roorkee – Saharanpur line (under NRSS XXI) at inter-section point  alongwith associated bays at Dehradun and Bagpat end, (b) 400/220 kV, 315  MVA ICT-I at Dehradun and associated bays with 1 no. 220 kV line bays, (c)  400/220 kV, 315 MVA ICT-II at Dehradun and associated bays with 1 no. 220 kV  line bays and (d) 80 MVAR Bus reactor at Dehradun and associated bays; and Asset-II: 4 nos. 220 kV bays at Dehradun S/S under NRSS-XVIII Scheme in  Northern Region), 2017",30/11/2017,0000-00-00,0000-00-00,0000-00-00
7690,GNO,CERC,OTH,Others,ORD,"CERC Order on (A Petition under Section 79(1)(b) of the Electricity Act, 2003 for the approval of ' Change in Law' and consequent revision in capital cost due to introduction of the Central Goods and Services Tax Act, 2017 promulgated by the Department of Revenue, Ministry of Finance), 2019",05/02/2019,0000-00-00,0000-00-00,0000-00-00
7691,GNO,CERC,"CB,TR","Transmission, Others",ORD,"CERC Order on (Review petition under Section 94(1)(f) of the Electricity Act, 2003 read with Regulation 103 of the Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999, seeking review of order dated 9.10.2018 in Petition No. 192/TT/2017), 2019",07/02/2019,0000-00-00,0000-00-00,0000-00-00
7692,GNO,CERC,"CB,TR","Transmission, Others",ORD,"CERC Order on (Review petition under Section 94(1)(f) of the Electricity Act, 2003 read with Regulation 103 of the Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999, seeking review of order dated 9.7.2018 in Petition No. 215/TT/2016), 2019",07/02/2019,0000-00-00,0000-00-00,0000-00-00
7693,GNO,CERC,"CB,TR","Transmission, Others",ORD,"CERC Order on (Petition under Section 94 (1) (f) of the Electricity Act, 2003 read with Regulation 103 of the Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 for review of the order dated 20.9.2018 passed by the Commission in Petition No. 208/TT/2017), 2019",07/02/2019,0000-00-00,0000-00-00,0000-00-00
7694,GNO,CERC,"CB,TR","Transmission, Others",ORD,"CERC Order on (Review petition under Section 94(1)(f) of the Electricity Act, 2003 read with Regulation 103 of the Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999, seeking review of order dated 20.7.2018 in Petition No. 64/TT/2018), 2019",07/02/2019,0000-00-00,0000-00-00,0000-00-00
7695,GNO,CERC,"CB,TD,TR","Transmission, Others, Tariff",ORD,"CERC Order on (Approval of transmission tariff from COD to 31.3.2019 of 08 nos. of transmission assets under “North Eastern Region Strengthening Scheme-VII (NERSS-VII)” for 2014-19 Tariff Period in North-Eastern Region under Regulation 86 of Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 and Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations), 2019",07/02/2019,0000-00-00,0000-00-00,0000-00-00
7696,GNO,CERC,"CB,TD","Others, Tariff",ORD,"CRC Order on (Review petition under Section 94(1)(f) of the Electricity Act, 2003 read with Regulation 103 of the Central Electricity Regulatory Commission (Conduct of Business) Regulations), 2019",07/02/2019,0000-00-00,0000-00-00,0000-00-00
7697,Jud-Ord,CERC,"TD,TR","Transmission, Tariff",ORD,"CERC Order on (Approval under Regulation 86 of Central Electricity Regulatory Commission (Conduct of  Business) Regulations?1999 and Central Electricity Regulatory Commission (Terms and  Conditions of Tariff) Regulations, 2014 for determination of Transmission Tariff from COD to  31.03.2019 for Asset-I: 2 No. Line bays at Amritsar 400/220 kV Sub-station (COD:  1.12.2016) and Asset-II: 4 No. 220 kV Line bays at Malerkotla GIS 400/220 kV Sub-station (COD: 1.12.2016) under “Northern Region System Strengthening Scheme- XXXI-B”), 2017",30/11/2017,0000-00-00,0000-00-00,0000-00-00
7698,Jud-Ord,CERC,OTH,Others,ORD,"CERC Order on (Petition under Section 94 of the Electricity Act, 2003 and Regulation 103(1) of the Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999, for Review of order dated 22.6.2017 in Petition No.114/MP/2017), 2018",18/07/2018,0000-00-00,0000-00-00,0000-00-00
7699,GNO,CERC,OTH,Others,ORD,"CERC Order on (Petition under Section 79 (1) (c), 79(1) (b) and 79(1) (f) of the Electricity Act, 2003 against the Respondent No. 1 challenging the Notice dated 30.7.2018 for regulating power supply by the Petitioner to its procurers), 2019",08/02/2019,0000-00-00,0000-00-00,0000-00-00
7700,Jud-Ord,CERC,TR,Transmission,ORD,"CERC Order on (Approval of transmission tariff for Main SCADA EMS System of SLDCs of Assam,  Tripura & Meghalaya under project-“Expansion/Upgradation of SCADA/EMS System  of SLDCs of North Eastern Region” from COD to 31.3.2019 under Regulation-86 of  Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999  and Central Electricity Regulatory Commission (Terms and Conditions of Tariff)  Regulations, 2014), 2017",29/11/2017,0000-00-00,0000-00-00,0000-00-00
7701,Jud-Ord,CERC,"TD,TR","Transmission, Tariff",ORD,"CERC Order on (Petition for determination of transmission tariff from anticipated COD to 31.3.2019 for  (i) Wardha-Nizamabad 765 kV D/C line along with associated bays, (ii) NizamabadDichpalli 400 D/C line along with associated bays, (iii) Establishment of 765/400 kV GIS  at Nizamabad with 2X1500 MVA transformers, 1X240 MVAR transformers, 1X240  MVAR bus reactors, 2X240 MVAR switchable line reactors along with associated  bays, (iv) extension of 765/400 kV Wardha Sub-station with 2X240 MVAR switchable  line reactors along with associated bays and (v) Extension of Dichpalli 400 kV Substation of TSTRANSCO under ?Wardha-Hyderabad 765 kV link? in Southern Region  under Regulation 86 of Central Electricity Regulatory Commission (Conduct of  Business) Regulations, 1999 and Central Electricity Regulatory Commission (Terms  and Conditions of Tariff) Regulations, 2014), 2017",29/11/2017,0000-00-00,0000-00-00,0000-00-00
7702,Jud-Ord,CERC,OTH,Others,ORD,"CERC Order on (Petition for determination of transmission tariff from DOCO to 31.3.2019 for Transmission Asset “(a) LILO of Gazuwaka - Vijayawada 400 kV S/C line at Vemagiri Pooling Station along with associated bays and (b) Establishment of 765/400 kV GIS Pooling Station at Vemagiri with 2X1500MVA 765/400 kV Transformers, 2nos 240 MVAR 765kV & 1 no. 80 MVAR 400 kV Bus Reactors at Vemagiri and 2nos 765 kV bays along with 1 no. 240 MVAR switchable line reactor each at Vemagiri & Srikakulam pooling stations each for both circuits of Srikakulam PS - Vemagiri PS 765 kV D/C line under “Sub-Station Works Associated with System Strengthening in Southern Region for Import of Power from Eastern Region” in Southern Region under Regulation 86 of Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 and Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2014), 2018",19/07/2018,0000-00-00,0000-00-00,0000-00-00
7703,GNO,CERC,"CB,TD,TR","Transmission, Others, Tariff",ORD,"CERC Order on (Approval of transmission tariff for Asset I-STATCOM System &#40;+/-&#41; 300 MVAR complete in all respect including coupling transformer, mechanically switched compensation (2x125 MVAR reactor), cooling system and STATCOM protection/controller etc. at Rourkela Sub-station and Asset II - STATCOM System &#40;+/-&#41; 200 MVAR complete in all respect including coupling transformer, mechanically switched compensation (2x125 MVAR reactor and 2x125 MVAR capacitor), cooling system and STATCOM protection/controller etc. at Jeypore Sub-station under “Eastern Region Strengthening Scheme–XI (ERSS-XI)” under Regulation 86 of Central Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 and Central Electricity Regulatory Commission (Terms and Conditions of Tariff) Regulations, 2014), 2019",11/02/2019,0000-00-00,0000-00-00,0000-00-00
7704,Jud-Ord,CERC,OTH,Others,ORD,"CERC Order on (Petition under section 94 (1) (f) of the Electricity Act, 2003 read with order 47 rule 1 of the Code of Civil Procedure, 1907 for review of the order dated 18.10.2017 in Petition No. 26/TT/2017), 2018",18/07/2018,0000-00-00,0000-00-00,0000-00-00
7705,GNO,CERC,"CB,TD","Others, Tariff",ORD,"CERC Order on (Petition under sections 66, 79 and other applicable provisions of The Electricity Act, 2003 read with The Central Electricity Regulatory Commission (Terms and Conditions for Recognition and Issuance of Renewable Energy Certificate for Renewable Energy Generation) Regulations, 2010), 2019",11/02/2019,0000-00-00,0000-00-00,0000-00-00
7706,Jud-Ord,CERC,OTH,Others,ORD,"CERC Order on (Petition seeking review of the order dated 8.3.2016 in Petition No. 13/MP/2014 seeking recovery of Energy Charge shortfall during the period of 2009-14 as well as the modification of design energy for the succeeding years for calculation of ECR till the energy charge shortfall of the previous years has been made up for the Ranganadi Hydro-electric plant, where actual energy generated by the station during a year is less than its approved design energy for reasons beyond the control of the generating company), 2017",29/11/2017,0000-00-00,0000-00-00,0000-00-00
7707,GNO,CERC,"CB,TD,TR","Transmission, Others, Tariff",ORD,"CERC Order on (Petition for review and modification of order dated 14.5.2018 in Petition No. 222/TT/2016 under Section 94(1)(f) of the Electricity Act, 2003 read with Central Electricity Regulatory Commission (Conduct of Business) Regulations, 19990, 2019",12/02/2019,0000-00-00,0000-00-00,0000-00-00
7708,Jud-Ord,CERC,"OTH,TR","Transmission, Others",ORD,"CERC Order on (Application under Section 14 of the Electricity Act, 2003 read with Central Electricity Regulatory Commission (Procedure, Terms and Conditions for Grant of Transmission License and other related matters) Regulations, 2009 with respect to Transmission License to WR-NR Power Transmission Limited), 2018",16/07/2018,0000-00-00,0000-00-00,0000-00-00
7709,Jud-Ord,CERC,OTH,Others,ORD,"CERC Order on (Pilot Project on 05-Minute Scheduling, Metering, Accounting and Settlement for Thermal/Hydro, and on Hydro as Fast Response Ancillary Services (FRAS). .), 2018",16/07/2018,0000-00-00,0000-00-00,0000-00-00
7710,Jud-Ord,CERC,OTH,Others,ORD,"CERC Order on (Petition under Section 79 (1) (f) of the Electricity Act, 2003 read with Regulation 44 &  45 of CERC (Terms and Conditions of Tariff), Regulations, 2014 seeking adjudication  of dispute between Tata Power Delhi Distribution Limited with NTPC Ltd), 2017",27/11/2017,0000-00-00,0000-00-00,0000-00-00
7711,Jud-Ord,CERC,OTH,Others,ORD,"CERC Order on (Application under Section 14 read with Section 15(1) of the Electricity Act, 2003 for grant of Transmission Licence to Goa-Tamnar Transmission Project Limited), 2018",13/07/2018,0000-00-00,0000-00-00,0000-00-00
7712,GNO,CERC,"CB,RE,TD","Renewables, Others, Tariff",ORD,"CERC Order on (Petition under Section 61 read with Section 66 of the Electricity Act, 2003 read alongwith Regulation 3, 5, 7, 8, 10, 14 and 15 of the CERC (Terms and Conditions for Recognition and Issuance of Renewable Energy Certificate for Renewable Energy Generation) Regulations, 2010 and Regulation 111 (Inherent Powers) and Regulation 115 (Power To Remove Difficulties) of the CERC (Conduct of Business) Regulations, 1999), 2019",0000-00-00,0000-00-00,11/02/2019,0000-00-00
7713,Jud-Ord,CERC,TR,Transmission,ORD,"CERC Order on (Petition for determination of transmission tariff from DOCO to 31.3.2019 for 400 kV  Salem pooling station (Dharmapuri)-Salem 400 kV D/C quad line along with new  765/400 kV pooling station at Salem (Dharmapuri) (initially charged at 400 kV) and bay  extensions at Salem 400/220 kV existing sub-Station under transmission system  associated with common system associated with Coastal Energen Private Limited and  Ind-Bharat Power (Madras) Limited LTOA generation projects in Tuticorin area- Part-B""  in Southern Region under Regulation 86 of Central Electricity Regulatory Commission  (Conduct of Business) Regulations, 1999 and Central Electricity Regulatory  Commission (Terms and Conditions of Tariff) Regulations, 2014), 2017",27/11/2017,0000-00-00,0000-00-00,0000-00-00
7714,Jud-Ord,CERC,OTH,Others,ORD,"CERC Order on (Interlocutory Applications for exemption from filing court fee), 2018",13/07/2018,0000-00-00,0000-00-00,0000-00-00
7715,Jud-Ord,CERC,TR,Transmission,ORD,"CERC Order on (Approval of transmission tariff for 765 kV D/C Darlipalli TPS (NTPC)-Jharsuguda  (Sundergarh) Pooling Station transmission line alongwith 02 Nos. of 765 kV line  Bays at Jharsuguda (Sundergarh) PS under Transmission System Associated  with Darlipalli TPS in Eastern Region from COD to 31.3.2019 under Regulation  86 of Central Electricity Regulatory Commission (Conduct of business)  Regulations, 1999 and Central Electricity Regulatory Commission (Terms and  Conditions of Tariff) Regulations, 2014), 2017",21/11/2017,0000-00-00,0000-00-00,0000-00-00
7716,Jud-Ord,CERC,"TD,TR","Transmission, Tariff",ORD,"CERC Order on (Approval of transmission tariff for Asset-1: 400 kV, 125 MVAR Bus Reactor with  associated bays at Bina, Asset-2:, 400 kV, 63 MVAR Switchable Line Reactors at  400/220 kV Rajgarh Sub-station with associated bays for 400 kV D/C RajgarhSardar Sarovar Transmission Line Ckt. 1 and Ckt. 2, Asset-3: 400/220 kV, 500  MVA ICT at Damoh Sub-station with associated bays and 2 Nos. 220 kV Line bays,  Asset-4: 765/400 kV, 1500 MVA, ICT-2 at Raipur Pooling Station with associated  bays and 765/400 kV, 1500 MVA, ICT-4 at Raigarh (Tamnar) Pooling Station with  associated bays and Asset-5: 400/220 kV, 500 MVA, 2 Nos. ICTs at Vadodara GIS  with associated bays, under “Installation of Bus Reactor and ICT in Western  Region” in Western Region from COD to 31.3.2019, under Regulation-86 of Central  Electricity Regulatory Commission (Conduct of Business) Regulations, 1999 and  Central Electricity Regulatory Commission (Terms and Conditions of Tariff)  Regulations, 2014), 2017",22/11/2017,0000-00-00,0000-00-00,0000-00-00
7717,Jud-Ord,CERC,TR,Transmission,ORD,"CERC Order on (Application under Section 63 of the Electricity Act, 2003 for adoption of transmission charges with respect to the Transmission System being established by the Goa Tanmar Transmission Project Limited for “Additional 400 kV Feed to Goa and Additional System for Power Evacuation from Generation Projects pooled at Raigarh (Tamnar) Pool on Build, Own, Operate and Maintain basis), 2018",13/07/2018,0000-00-00,0000-00-00,0000-00-00
